STATE,month,HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-PRES-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTSCT,HLY-CLOD-PCTBKN,HLY-CLOD-PCTOVC,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTSPD,HLY-WIND-1STPCT,HLY-WIND-2NDPCT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Alabama,11,54.36381944444444,41.50397569444444,67.52552083333333,43.93442708333333,27.926979166666666,61.003125,1020.8147809878844,1013.468387698043,1027.4452190121156,1.2207986111111109,11.856545138888889,51.07180591982016,10.07317347321094,6.0601910828025485,10.31656050955414,22.477201198950915,54.36381944444444,53.368246527777785,5.894774305555556,23.808784722222224,1.332204861111111,18.446961805555556,14.313385416666668,-0.10351882427959558,-3.5744365517200767,0.98936323963001,1.4887843483017706,-0.26090419336523146,-0.025763999068701065,-0.3428358485088412,0.0747186687683398,0.15478897374036168,-0.16722728842686618,-0.005797856646439636,0.12694979794821712,-0.0021703344850925494,0.0897541229562228,0.27658807379876216,-0.019083783739171755,0.024883852134468087,-0.008582983045084048,0.007968793306942742,0.011208672646276218,-0.004036595951954409,-8.932580481111475e-05,-5.2041978820905756e-05
Alabama,12,48.14914314516128,34.49285954301075,63.10505712365591,39.12434475806452,22.29732862903226,58.053763440860216,1021.1834516657564,1013.1377025304936,1028.6312397596942,0.4259072580645161,17.276260080645162,44.34477645985402,8.447924270072992,5.22933394160584,9.949406934306568,32.02655109489051,48.14914314516128,46.03773521505376,6.602738575268817,18.53474462365591,1.0970598118279569,18.226646505376344,14.541431451612905,-1.4728252035534177,-3.3089622174270312,0.526532973555342,1.169417525145351,-0.9732696574332249,0.3585530808523626,-0.23646232147055088,-0.027211143243945538,-0.21971774213133077,-0.2283691959328935,-0.22964294241725502,-0.036363161987018874,-0.014530872121694103,-0.0516232321451794,0.2949238741112581,-0.01116129195743297,0.030788889925470082,-0.0493043736702165,0.008862648260478391,0.01806482796263061,0.0010649190628702243,-0.00012411801074058544,-8.736294214991079e-05
Alaska,1,11.945713092697412,-9.04225201818688,29.655715876403455,10.572395972081624,-10.791395386008846,27.900506153764187,1008.3167793445366,989.8282080999292,1026.831285815466,0.0020924190405493,53.05658810429618,25.445806900147737,9.832171721560789,9.489110975927698,14.953941079343007,40.277570174676285,15.215437100213222,3.5335340609710193,7.991372365339578,27.18706323185012,3.794018735362998,28.42338173302107,16.67367213114754,-6.6600615598184625,1.8359300412895279,-1.603445492176799,-3.6315118213232154,5.403035998113654,-0.06611441309082089,0.890361125343263,-0.7042679309369719,0.9467405301946261,1.0482580582247114,-0.2675321735064751,0.24489690981119422,0.22054905673455286,0.15923793812502807,0.7970557657652818,0.14273746397430315,0.026415122035378425,0.015942047753631415,0.11172483747825504,-0.0011275106585644898,0.03573534753709384,-3.3581100643990947e-05,-5.2107876623730875e-05
Alaska,2,16.002406609195404,-2.0877770935960593,30.99299568965517,11.805025342391891,-8.194856033646069,27.349385312196706,1009.7571856287426,991.9045480467636,1027.3989164528086,0.0015907224958949,48.99923542692939,24.16204781377792,8.99687008493237,9.120556778861276,15.341962881409248,42.3784995281535,17.350517631834354,7.824881808838643,8.117589928057555,24.90274922918808,3.588992805755396,27.590441932168552,17.335837615621788,-6.398683870473948,1.6937222546688901,-1.6870321372269,-3.2027920116076074,4.582111422875825,0.18590622314523342,0.8008257054582111,-0.2359609286423588,0.6538654464214048,0.9132171717124292,-0.22431401184803623,0.2025165302664469,0.2643067991488096,0.2143259008056808,0.49712343939329656,0.02795010511493739,0.013232048212397448,0.034696336583720025,0.027718859536096745,0.004481130607345013,0.02246604722787878,-1.7299004085697626e-05,1.8339286130537803e-05
Alaska,3,19.895147385984423,5.036494252873563,33.05490823136819,12.37135949943117,-4.948777019340159,27.28755214258627,1010.6706412567604,993.6067602369304,1028.2195467422096,0.0002549128661475,45.10510289210233,27.994842216918585,10.700145849907186,9.628619729514718,15.171347122779103,36.50434897905065,20.5895188433278,11.849500998003991,8.196342538872129,20.63708052912509,3.296760269203991,27.65529357159434,17.3436760269204,-5.7793305936522525,1.739922819713151,-1.4962629513467909,-2.7738056789209837,3.827749787524616,-0.44209608002230333,0.7401016269625414,-0.1360983869612199,0.6152629059958952,0.8478316410388552,-0.40943658727091026,0.10179095818682757,0.30462602887286155,-0.09491056949533846,0.19995594225120536,-0.03337798708313477,-0.0655836607178499,-0.06537648965383719,0.004798834436821074,0.004282213996388824,-0.001805048444399049,-2.6902561368888892e-05,-2.6372706531090924e-05
Alaska,4,32.326544896687274,22.279538808188313,41.18250155808044,22.74968345323741,11.168676258992804,32.23008153477218,1010.5091023852236,997.1108232011164,1024.4569330941465,0.0068603480512009,32.68112565319527,21.121391008073477,11.030353307162432,11.302310939930376,19.08720835493667,37.45797348344567,32.32085851318944,26.32872901678657,8.1028345323741,17.855980815347724,2.8589112709832136,25.893956834532375,17.363520383693047,-3.542669356038,1.4709373498314893,-2.2027831548266477,-2.9641264359783572,2.973026146548372,-0.1702573065908028,0.11299609161752688,0.3888135612392561,-0.20307451008638483,0.5470119895878714,-0.2174477681253438,0.14824010923011674,-0.18088512190647332,-0.07749024095708552,-0.02643668623369253,-0.1119195129418265,-0.07794707344498392,-0.05833702017636637,-0.013050723630776667,0.006526807991288103,-0.013902068308555261,1.938846430797368e-05,-2.9372204266939652e-05
Alaska,5,44.45330243337197,36.713775202780994,52.260292004635,33.342582621611584,25.517596546602302,40.449749350167096,1013.0764267352184,1002.0613303341904,1024.2623907455013,0.1439073001158748,20.692194669756663,17.53487987549849,11.295292286742534,13.050500924034628,22.9077910709075,35.21094251531953,44.43848867434089,40.86663572224285,8.130077979948013,15.193232454511698,2.7994847753434833,26.18529056813962,16.820947827701445,-1.4287285396913572,0.8606570746136268,-2.9515624992501253,-2.020152529521051,1.6390367427096901,-0.12496399150310762,-0.6861410996812067,0.610588067222142,-0.7340992514433055,0.5144239532919151,0.15632753083630568,0.07866588171125016,-0.03712413115332223,-0.09505390807984385,-0.17306082574448828,-0.07527388755733333,-0.04724036559736399,-0.04733190681907663,-0.005759284742136307,-0.005853689005503653,-0.015272512728785034,1.6806863939626627e-05,-1.9899720300233762e-05
Alaska,6,52.86505556364341,46.15883922938808,60.07667782792255,42.89988818667963,37.04425862907146,48.643368983957224,1013.0085202388852,1004.4260783012608,1021.4036629064366,0.5855583054301936,12.72249720968603,14.537931429881892,10.501983717463595,14.393796582960668,26.862183235867448,33.703554638229555,52.84705396208069,51.102494131455394,7.678893833439289,15.533894077950023,3.2872463201134527,28.091588830749664,17.75256491759988,0.36857845793782384,1.103904386131612,-3.4625794991839873,-1.6652764957113373,1.5005198188368611,0.4514116035955898,-1.1923485658621267,1.2889386018392046,-1.159484973315067,0.5790903541449071,0.6060555466914935,0.17653461285544672,-0.1956837495274126,-0.1138847510107834,0.14329155460078818,-0.05979817734126167,0.022951504848502374,-0.0314869689629852,-0.007426877938362162,-0.012618384670072954,-0.01753482231627543,3.245798162343041e-05,1.970805628520125e-06
Alaska,7,56.3428922363847,50.00330475086906,63.06061181923523,48.42051961331102,43.09319111358989,53.51053169734152,1013.8502725581992,1005.644526390047,1021.9233117424484,0.7527601390498262,9.412004634994206,10.56966771441401,8.034598114054782,13.865671306690617,26.08825774584643,41.440615177368656,56.325297453058184,55.456542728496494,7.233645857507542,17.149287537711764,2.984576467857972,27.765240194940827,17.66290554653052,0.6752263692926622,0.36676298695754084,-3.554089850402019,-1.5386876590968221,1.1346166180788961,1.5154281511632037,-1.3328298134862568,1.3932602633804458,-1.2598060624135237,0.6125714955929779,0.5420815171350004,0.27532711883727845,-0.059989093195644716,-0.01308995412034221,0.0737077757389768,-0.057026476140206325,-0.006954496443082479,-0.01082125881305179,-0.0011459758984137683,-0.010549119679358619,-0.015224216523964105,5.577195145550003e-05,-1.8728846781599142e-05
Alaska,8,54.09255654430849,47.97865220615498,60.35766592510196,47.34377552914965,41.199935016709986,52.87673598217601,1012.033633151301,1002.1502666238356,1021.35895277867,0.3672784575454209,11.277280311457174,12.713411363082177,7.922628627164107,11.76247256766642,22.47461594732992,45.12643257742014,54.08230215827338,53.03871912934282,7.175922050137203,19.51869215385331,2.3441514348169847,24.68404260266964,16.2892888702851,0.0786578791551909,-0.20671638186070734,-2.7763321955987004,-2.8189384888273037,1.6583305970334585,1.6601301019091963,-1.140758379583766,0.7293295810744416,-0.7669808733666804,0.5232004809195548,0.2746419363602833,0.24444693689724478,-0.1561314837807488,0.02633283086506806,-0.09310325458485871,-0.12767118287452792,0.03580601398913013,0.01789302836394152,0.0026772210686895233,-0.008704594927485355,-0.010011385708669782,6.561921147441061e-05,1.4884020736691103e-05
Alaska,9,46.49026294362757,39.228612481440685,53.005958139757645,39.914051252519435,31.219689989442372,47.16640272578942,1008.6000730411688,995.7660225763613,1020.9366666666668,0.0693280329517697,18.58094257387806,15.795647442872689,8.822742110990207,11.045344318358463,21.003155603917303,43.33339033110523,46.485699203378445,43.91412494589525,7.648221837754709,19.76420126874279,2.436101499423299,24.25754036908881,16.204257977700884,-1.194739625948985,0.7196218313491421,-2.3041977653933543,-4.4115070576897795,2.84028204840694,1.1412479544447178,-0.7237233566355983,0.3489412315900126,-0.19445756144625556,0.7022686795968826,0.14244308684073678,0.24042465029901838,-0.0995677335972577,-0.09020785506889238,-0.029411482243017328,-0.19574944273937117,0.04417042453856904,0.01592701219012902,0.0018377854757253762,-0.0076362139580105825,-0.015528359394583928,5.67606732856218e-05,3.9315278182345105e-05
Alaska,10,33.82097193830143,23.47104627392678,42.98382735551012,28.063524647395617,16.1668202764977,38.339272913466466,1006.89051868019,991.9778662215944,1021.5184105790216,0.0151180078052406,31.194601375209068,19.36167097329888,9.123011771461384,10.07431811656618,17.399210450760837,44.0417599770313,33.8238653819299,28.485882129998107,7.948275535790321,21.062686284714008,3.24998817239911,27.46712400056773,17.253143776316413,-3.3086636653912156,1.9607873246066483,-1.746641542421953,-4.592600205810169,4.018653469058035,1.0569960952391289,-0.05194587739252117,0.042530514562535336,0.3268258683346222,0.7184302214590781,-0.21658839514106726,0.30165104121376884,-0.17555845463253855,-0.08709719456362748,0.17969916386948265,-0.1340963031001188,0.05279518255406798,-0.01869313138494837,-0.011593804748181554,-0.009421142044657185,-0.018053154271114903,-8.724835567573865e-06,2.5590579670475378e-05
Alaska,11,20.822662835249044,5.5136973180076625,34.40639846743296,15.818049462469268,-0.9901026852432152,30.400617075639975,1006.335707641196,988.9961528239204,1023.503149501661,0.0026005747126436,44.18003352490422,23.62115675230114,9.927091633466134,10.016856711086689,15.236268718230528,41.19884599532903,20.96114351829533,13.60146315637484,8.110583994232156,24.21243931747176,3.6007450132179764,28.64627253064167,17.2317856284547,-5.334256558647674,2.3934387353803164,-1.4582110101395778,-4.5428482713250755,5.1655801361417515,0.34252864959089296,0.5739726646624131,-0.3980275465410952,0.7850172116407098,0.8673499457822315,-0.4447283237084813,0.36066526501869806,-0.001408127033179638,0.037098942145900274,0.4918075482909498,-0.013520528679259965,0.06940273651210295,-0.03255165930908644,-0.027132269111883336,0.01745573352467658,0.0033024589588692486,-1.188380900138867e-05,3.92079744503275e-05
Alaska,12,14.75452353350336,-2.7562068166009746,29.836025968003707,10.609680785466963,-7.648930417872219,26.223763221552908,1005.1988748151484,986.9010673182024,1025.0266636661736,0.0003756086250869,50.24589380941341,23.35202501488982,10.14770696843359,10.494044073853484,14.608650982727816,41.39819833234068,15.253824255076864,6.85426342188371,8.00278126015694,26.68093977805637,3.771973812508706,28.055759855133022,17.03974091099039,-6.2775010317811635,2.4843191427709477,-1.5362526439186377,-4.866569182452771,5.953829914221142,0.09822787072266134,0.9160109801641951,-0.6209796493989066,1.0570067369329603,0.9306675773144867,-0.4776960015377534,0.49976708309890894,0.13719856239772488,0.07636189874957844,0.5561581509549167,0.07949040325906719,-0.12419727106436741,-0.11078775439645215,-0.010793512922386332,0.06051324814808347,0.010719823975137474,3.0656948590775644e-05,6.0447878192826834e-05
Arizona,1,43.29669952210275,34.08503584229391,52.404241338112314,24.084662485065714,10.69413082437276,37.44826762246117,1019.0347978142076,1011.9806557377048,1025.541683060109,0.2715651135005973,21.976672640382315,58.916945893985165,11.43531996704202,6.607854984894259,11.912551496841528,11.127464982147764,43.29669952210275,40.71861368389603,5.938581030619866,22.847692307692306,2.6271695294996267,30.76014936519791,16.212233009708736,-1.694863735251963,-1.020551397187662,1.3228558233452277,2.3933885524256735,1.6352246202687861,-1.1449524092092256,-0.6164943073742044,0.4997935973840452,-0.4562634694836338,0.12695585252808778,-0.4697908827462659,-0.2109920013886167,-0.3000812252115492,-0.14643452173858465,0.1246914848950536,-0.20869372773227646,0.014649058480728904,-0.04280645015434057,0.016900807141903878,0.014706266335887272,0.004025632808937642,-2.5792709876992442e-06,1.873341328283706e-05
Arizona,2,47.20446428571428,37.35056216931217,56.804976851851855,24.935251322751327,10.18817791005291,38.21240079365079,1016.640492277992,1009.9234073359072,1023.108518339768,0.6185681216931218,18.416038359788363,56.98665189698144,11.216892827471614,6.708031016338963,12.69224591525893,12.395458321794516,47.20446428571428,44.96807208994709,6.662003968253969,19.254580026455024,3.2375000000000003,31.381398809523805,17.05929232804233,-1.2253966825229454,0.1880459920028496,1.3726648401940615,1.4352013430360504,1.6023559692827478,-0.855809010980605,-0.7633204335673055,0.6197393238666149,-0.5550518003440307,-0.12876617970085266,-0.28926161336132966,-0.18429039506245526,-0.243254297861616,-0.14916754404956717,0.21685529440387835,-0.16670554704650745,-0.015189177449516372,-0.015287390735932091,0.02402520653169763,-0.01271464447888628,0.017754827580058617,7.391351126099283e-06,-4.2799340137334796e-05
Arizona,3,53.8767174432497,43.49852150537634,63.36299283154121,25.364217443249704,12.45591397849462,37.76099163679809,1014.235571054926,1008.1558849171752,1020.0047297297298,1.8593189964157704,12.983870967741936,62.158941877794334,12.1100347739692,6.5423000496771,10.70849478390462,8.480650769995032,53.8767174432497,52.42722520908005,7.438709677419355,15.942443249701316,3.97010155316607,33.30628733572282,17.594728195937872,-0.3139822096274416,1.5168253484854353,2.2674784858915973,0.769095952226137,1.6152675529205,-0.8105314737759871,-0.8511841818070958,0.3636277606200973,-0.44640540382177296,-0.4597967599101669,-0.3224357803022748,-0.103860543782746,-0.21104198207287728,-0.14451542611781376,0.07217031941157825,-0.063852051450346,0.007289329321870343,0.010511051400765374,0.04607950946556592,-0.009999345610874365,-0.0006091145671674728,-2.7308853070987853e-05,4.598955816895062e-06
Arizona,4,61.047345679012345,50.435262345679014,70.69341049382716,24.1020524691358,11.472052469135802,36.1808487654321,1011.7434627398482,1006.36182507809,1017.0419009370816,4.323240740740741,8.277253086419753,66.95996390822377,12.756664088682651,6.319128641402424,8.91765919051302,5.045527197731373,61.047345679012345,60.23162037037037,8.352777777777778,13.127067901234566,4.950787037037037,34.442268518518524,18.83219135802469,0.5470313737656637,3.0933453040247665,3.1660633549661354,0.15622090490593918,1.6701152639421077,-0.6630571013216525,-0.649272396323658,0.33853832646585386,-0.39824845196427305,-0.9311712222436875,-0.18815535939427355,-0.014159719858031043,-0.033308826235893506,0.08569263035507009,-0.06931265269163121,0.021961116500268052,-0.010897307157008942,0.02423177637328749,0.04778481862909369,-0.011888444128307129,0.004000108348956999,-1.0519818466972232e-05,-9.393490621016558e-05
Arizona,5,70.3986559139785,60.12286439665471,79.55640681003584,27.903748506571088,15.33466248506571,40.74938769414575,1009.8425897714908,1005.6644613710556,1013.7823503808488,9.302165471923535,3.901403823178017,69.07269649334945,13.16609431680774,6.622877871825876,8.052793228536881,3.0846191051995167,70.3986559139785,70.15839307048984,8.338784348864994,12.630451015531658,5.418085424133811,36.61063321385902,19.21241039426523,2.116377125800587,3.8728223062468117,3.7457535481659656,-0.22459530036597805,1.9277791168568963,-0.1811141318711662,-0.255449753234829,0.09015991963632154,-0.6194687999745662,-1.1260368592207075,-0.21253548101221612,-0.15030454678102279,0.24469350892862,0.22909530428822308,-0.023616713240503448,0.02316668963895582,0.0433988817579817,0.023715317770433928,0.0250654823436804,-0.0039857040720554255,-0.010643826707275515,-9.65466535816943e-05,-8.752617497831766e-05
Arizona,6,80.13547839506174,72.03282407407407,87.4869135802469,31.74873456790124,18.215709876543208,45.84657407407407,1009.0058279370952,1005.408233117484,1012.4216928769658,16.639629629629628,1.5026080246913582,73.65059887558054,12.39965778538255,6.024419457345393,6.1632119286238085,1.7638474700562208,80.13547839506174,80.08842592592593,8.247407407407406,12.583271604938272,5.712901234567901,39.40518518518519,19.56149691358025,3.522693001070623,4.372509515948307,4.62085496913843,-0.1918892520488918,1.9960864388896469,0.5493217209472682,0.5053961887534343,-0.2533720388329691,-0.914843856107107,-1.050013109263111,-0.23907951015100445,-0.46484659769742104,0.9237035823234527,0.439442248810597,-0.11082641997647504,-0.12517795944440305,0.04927889848092531,-0.012286514548497655,-0.02689695954651392,0.008340382438124381,-0.014317685259739935,1.5663772857353262e-05,8.670700340192931e-05
Arizona,7,83.20439068100359,75.55034348864994,89.9718339307049,48.63681302270012,34.39925328554361,60.93576762246117,1011.1045324532456,1008.0055445544552,1014.1218481848184,18.763157108721625,0.5566457586618877,55.927531380753145,14.837824267782429,11.083682008368202,13.666917712691774,4.483068340306834,83.21880227001195,83.29380716749137,7.595087614197992,13.960431331436274,4.280575108581699,33.614662273476114,18.585053167590235,5.154015553402334,2.6706998647152402,1.9311251874576225,-0.224623087646093,1.2670527213358664,0.22406984641894814,0.9815891148969286,-0.007863682920558291,-1.1659786048934841,-0.4403579759003882,0.011311552571320549,-0.43975591725037705,0.7877137998768968,0.4243515264120421,0.237642284608232,-0.16183129421085926,0.046618874733310056,-0.005818996135623677,-0.09792123005794791,0.024935233951264766,0.00710215753490386,0.00013815182244095704,-3.997764122597325e-05
